date,city,region,country,year,month,season,day_of_year,rain,rain_3day,rain_7day,rain_15day,rain_30day,rain_intensity,consecutive_rain_days,heavy_rain_day,pressure,pressure_change,pressure_3day_trend,rapid_pressure_drop,temp,temp_change,temp_3day_trend,extreme_heat,extreme_cold,humidity,humidity_change,high_humidity,wind_speed,is_monsoon_season,is_winter_rain_season,flood_label,flood_severity,flood_type,data_source,elevation,distance_to_coast,week_of_year,is_pre_monsoon,is_post_monsoon,rain_7day_vs_30day,geographic_region,monsoon_rain_7day,coastal_storm_risk,mountain_rain_risk,monthly_avg_pressure,pressure_anomaly
2016-02-14,Muzaffarabad,northern,Pakistan,2016,2,winter,45,0.0,0.01,33.07000000000001,33.34,61.84,0.0,0,0,77.26,0.18000000000000682,0.3299999999999983,0,-1.03,-0.30000000000000004,1.93,0,1,71.3,5.599999999999994,0,1.23,0,1,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,6,0,0,0.5347584935560552,northern,0.0,0,0,77.20535433070866,0.05464566929134662
2015-11-05,Muzaffarabad,northern,Pakistan,2015,11,autumn,309,0.72,27.609999999999996,27.960000000000004,97.67,156.73999999999998,0.03,4,0,77.27,0.11999999999999034,-0.23000000000000398,0,3.73,-0.31000000000000005,-2.6300000000000003,0,1,76.93,-17.58999999999999,0,1.1,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,45,0,1,0.17838344785346533,northern,0.0,0,0,77.43377777777778,-0.16377777777778135
2021-11-15,Muzaffarabad,northern,Pakistan,2021,11,autumn,319,0.0,0.0,0.0,3.5799999999999996,71.35999999999997,0.0,0,0,77.08,-0.0799999999999983,-0.29000000000000625,0,4.99,-0.39999999999999947,-1.9799999999999995,0,1,43.02,2.440000000000005,0,1.18,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,46,0,1,0.0,northern,0.0,0,0,77.43377777777778,-0.3537777777777791
2019-09-16,Muzaffarabad,northern,Pakistan,2019,9,monsoon,259,2.76,4.309999999999997,4.3099999999999925,10.059999999999999,27.27,0.11499999999999999,2,0,77.01,-0.1799999999999926,-0.21999999999999886,0,17.25,-0.0799999999999983,-0.9299999999999997,0,0,66.5,2.4000000000000057,0,1.55,1,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,38,0,0,0.15804334274504023,northern,4.3099999999999925,0,0,77.15325925925926,-0.14325925925925276
2022-10-28,Muzaffarabad,northern,Pakistan,2022,10,autumn,301,0.0,0.0,0.0,12.879999999999999,31.619999999999973,0.0,0,0,77.48,0.07000000000000739,0.060000000000002274,0,10.17,0.4900000000000002,-0.22000000000000064,0,0,44.15,-10.009999999999998,0,1.38,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,43,0,1,0.0,northern,0.0,0,0,77.3805376344086,0.09946236559140686
2017-07-16,Muzaffarabad,northern,Pakistan,2017,7,monsoon,197,1.72,2.4499999999999966,39.93,51.55,106.11000000000001,0.07166666666666667,8,0,76.8,-0.10000000000000853,-0.07000000000000739,0,21.22,0.8499999999999979,0.8200000000000003,0,0,69.19,-5.969999999999999,0,1.83,1,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,28,0,0,0.3763040589571297,northern,39.93,0,0,76.77885304659497,0.021146953405022373
2023-03-10,Muzaffarabad,northern,Pakistan,2023,3,spring,69,0.0,0.0,0.45999999999999996,20.53,60.10999999999998,0.0,0,0,77.48,-0.03999999999999204,-0.060000000000002274,0,9.5,1.2899999999999991,2.08,0,0,56.88,2.9299999999999997,0,1.69,0,1,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,10,0,0,0.0076525095240471816,northern,0.0,0,0,77.23125448028674,0.24874551971326753
2017-09-29,Muzaffarabad,northern,Pakistan,2017,9,monsoon,272,0.0,0.0,0.020000000000003553,2.8000000000000003,57.690000000000005,0.0,0,0,77.19,-0.01999999999999602,-0.10999999999999943,0,15.63,-0.33999999999999986,-0.41999999999999993,0,0,48.32,0.11999999999999744,0,1.66,1,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,39,0,0,0.0003466745246226197,northern,0.020000000000003553,0,0,77.15325925925926,0.03674074074073985
2019-05-24,Muzaffarabad,northern,Pakistan,2019,5,spring,144,20.36,24.58,30.78999999999999,54.0,73.63,0.8483333333333333,2,0,77.14,-0.04000000000000625,-0.14000000000000057,0,11.86,-2.5200000000000014,-6.02,0,0,79.82,15.129999999999995,0,1.15,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,21,1,0,0.41816626149312097,northern,0.0,0,0,77.11254480286739,0.027455197132610465
2022-01-27,Muzaffarabad,northern,Pakistan,2022,1,winter,27,0.0,1.2199999999999644,31.95,37.980000000000004,160.57999999999998,0.0,0,0,76.79,0.12000000000000455,0.09000000000000341,0,-4.26,0.4500000000000002,-1.2599999999999998,0,1,64.68,-4.11999999999999,0,1.47,0,1,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,4,0,0,0.1989650083135614,northern,0.0,0,0,77.13749103942652,-0.34749103942651516
2017-08-16,Muzaffarabad,northern,Pakistan,2017,8,monsoon,228,0.42,7.219999999999996,42.42,73.53,137.69,0.017499999999999998,11,0,76.87,-0.23999999999999488,-0.19999999999998863,0,18.39,0.4499999999999993,0.8900000000000006,0,0,64.21,-0.980000000000004,0,1.67,1,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,33,0,0,0.3080811382007539,northern,42.42,0,0,76.8936917562724,-0.023691756272398834
2022-06-13,Muzaffarabad,northern,Pakistan,2022,6,monsoon,164,3.49,4.179999999999964,11.379999999999997,16.380000000000003,39.68999999999997,0.14541666666666667,5,0,77.14,0.14000000000000057,0.23999999999999488,0,20.1,-0.17999999999999972,0.120000000000001,0,0,41.35,2.3999999999999986,0,1.7,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,24,1,0,0.2867148723892068,northern,0.0,0,0,76.89888888888889,0.24111111111110972
2018-06-01,Muzaffarabad,northern,Pakistan,2018,6,monsoon,152,0.07,0.07,0.579999999999993,9.99,75.67,0.002916666666666667,0,0,77.18,0.0800000000000125,0.23000000000000398,0,20.05,-0.46999999999999886,1.2899999999999991,0,0,36.46,3.9100000000000037,0,1.82,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,22,1,0,0.007664759286912991,northern,0.0,0,0,76.89888888888889,0.281111111111116
2022-06-08,Muzaffarabad,northern,Pakistan,2022,6,monsoon,159,0.02,0.2599999999999645,0.37999999999999645,13.16,28.60999999999997,0.0008333333333333334,0,0,76.87,-0.04999999999999716,-0.09999999999999432,0,20.42,-0.6499999999999986,-0.22999999999999687,0,0,38.85,4.130000000000003,0,1.94,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,23,1,0,0.013281604977106596,northern,0.0,0,0,76.89888888888889,-0.0288888888888863
2015-08-11,Muzaffarabad,northern,Pakistan,2015,8,monsoon,223,0.26,2.33,5.600000000000007,90.92999999999999,187.73000000000002,0.010833333333333334,5,0,77.08,0.20999999999999375,0.269999999999996,0,19.11,0.5999999999999979,-0.240000000000002,0,0,74.67,-7.8700000000000045,0,1.39,1,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,33,0,0,0.029829916209896105,northern,5.600000000000007,0,0,76.8936917562724,0.1863082437275949
2019-06-19,Muzaffarabad,northern,Pakistan,2019,6,monsoon,170,2.81,4.3,4.559999999999993,34.019999999999996,72.64999999999999,0.11708333333333333,3,0,76.85,0.06999999999999318,0.0899999999999892,0,17.46,0.21000000000000085,-1.8200000000000003,0,0,59.29,7.960000000000001,0,1.42,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,25,1,0,0.06276582565966048,northern,0.0,0,0,76.89888888888889,-0.04888888888889653
2022-05-07,Muzaffarabad,northern,Pakistan,2022,5,spring,127,0.09,1.3499999999999646,35.46,42.26,88.17999999999998,0.00375,0,0,77.15,-0.03999999999999204,-0.06999999999999318,0,16.63,1.7299999999999986,3.1899999999999995,0,0,52.48,-5.940000000000005,0,1.72,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,18,1,0,0.40212744241956894,northern,0.0,0,0,77.11254480286739,0.03745519713261558
2020-09-18,Muzaffarabad,northern,Pakistan,2020,9,monsoon,262,0.0,0.0,0.08,20.000000000000004,314.51,0.0,0,0,77.04,-0.10999999999999943,-0.14000000000000057,0,16.19,-0.25,0.5300000000000011,0,0,68.19,5.409999999999997,0,1.47,1,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,38,0,0,0.0002543631224345095,northern,0.08,0,0,77.15325925925926,-0.11325925925925162
2023-04-19,Muzaffarabad,northern,Pakistan,2023,4,spring,109,28.78,60.57999999999997,66.09,73.85,151.09999999999997,1.1991666666666667,4,0,76.95,-0.37999999999999545,-0.4299999999999926,0,8.25,-1.75,-4.890000000000001,0,0,90.67,1.4200000000000017,1,1.37,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,16,1,0,0.4373895606250125,northern,0.0,0,0,77.21251851851852,-0.2625185185185188
2019-04-09,Muzaffarabad,northern,Pakistan,2019,4,spring,99,8.96,9.31,9.30999999999999,27.08,68.71000000000001,0.37333333333333335,2,0,77.22,0.06999999999999318,0.03999999999999204,0,11.86,0.9399999999999995,-1.4700000000000006,0,0,70.27,-2.480000000000004,0,1.47,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,15,1,0,0.1354950444615853,northern,0.0,0,0,77.21251851851852,0.0074814814814772035
2022-03-02,Muzaffarabad,northern,Pakistan,2022,3,spring,61,2.86,13.349999999999962,34.059999999999995,61.84,81.02999999999997,0.11916666666666666,3,0,77.43,0.09000000000000341,0.060000000000002274,0,2.68,0.3900000000000001,0.17000000000000037,0,1,70.96,-3.3200000000000074,0,1.13,0,1,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,9,0,0,0.4203329589910035,northern,0.0,0,0,77.23125448028674,0.19874551971327037
2015-05-15,Muzaffarabad,northern,Pakistan,2015,5,spring,135,0.0,13.149999999999999,33.91,33.959999999999994,102.37,0.0,0,0,77.17,-0.1700000000000017,-0.10999999999999943,0,16.01,2.2600000000000016,3.9300000000000015,0,0,57.18,-8.029999999999994,0,1.82,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,20,1,0,0.33124615369587085,northern,0.0,0,0,77.11254480286739,0.0574551971326116
2015-11-16,Muzaffarabad,northern,Pakistan,2015,11,autumn,320,0.0,0.0,18.85000000000001,47.64,166.04,0.0,0,0,77.33,0.04999999999999716,-0.04000000000000625,0,3.72,-1.1099999999999999,-1.2499999999999996,0,1,54.66,-6.6100000000000065,0,1.33,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,47,0,1,0.11352617726946965,northern,0.0,0,0,77.43377777777778,-0.10377777777777908
2021-04-01,Muzaffarabad,northern,Pakistan,2021,4,spring,91,0.0,0.27999999999998226,31.090000000000018,133.56,205.64,0.0,0,0,76.31,-0.09999999999999432,-0.21999999999999886,0,6.64,-0.7000000000000002,-1.490000000000001,0,0,48.42,-3.6400000000000006,0,1.74,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,13,1,0,0.1511858043872575,northern,0.0,0,0,77.21251851851852,-0.9025185185185194
2016-05-26,Muzaffarabad,northern,Pakistan,2016,5,spring,147,0.0,19.119999999999997,29.590000000000003,38.76,45.6,0.0,0,0,76.75,0.18000000000000682,-0.09999999999999432,0,17.81,1.8599999999999994,3.2699999999999996,0,0,49.4,-11.910000000000004,0,1.81,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,21,1,0,0.6488892787438872,northern,0.0,0,0,77.11254480286739,-0.3625448028673901
2019-07-30,Muzaffarabad,northern,Pakistan,2019,7,monsoon,211,0.08,20.12,72.3,116.99,185.72,0.0033333333333333335,0,0,76.86,-0.23999999999999488,-0.09999999999999432,0,20.34,1.5599999999999987,2.75,0,0,81.31,-0.04999999999999716,1,1.55,1,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,31,0,0,0.389293617846124,northern,72.3,0,0,76.77885304659497,0.08114695340502465
2015-05-17,Muzaffarabad,northern,Pakistan,2015,5,spring,137,8.79,8.789999999999997,42.69,42.75,100.72,0.36624999999999996,1,0,77.06,-0.0799999999999983,-0.10999999999999943,0,16.7,-0.5600000000000023,0.6899999999999977,0,0,65.98,6.930000000000007,0,1.79,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,20,1,0,0.423844084153255,northern,0.0,0,0,77.11254480286739,-0.05254480286738783
2023-01-27,Muzaffarabad,northern,Pakistan,2023,1,winter,27,0.01,11.04999999999997,42.17999999999999,56.4,109.21999999999997,0.0004166666666666667,0,0,77.42,0.12999999999999545,0.46999999999999886,0,-2.56,2.3699999999999997,1.98,0,1,64.39,-21.560000000000002,0,1.35,0,1,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,4,0,0,0.38618946905814816,northern,0.0,0,0,77.13749103942652,0.2825089605734803
2018-05-08,Muzaffarabad,northern,Pakistan,2018,5,spring,128,1.51,10.85,18.37,18.4,124.03,0.06291666666666666,7,0,76.94,-0.1700000000000017,-0.2400000000000091,0,11.38,0.9400000000000013,-0.6799999999999997,0,0,64.36,-13.060000000000002,0,1.5,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,19,1,0,0.1481081342567584,northern,0.0,0,0,77.11254480286739,-0.17254480286739238
2021-07-22,Muzaffarabad,northern,Pakistan,2021,7,monsoon,203,2.66,68.08999999999997,78.79,189.41,222.70999999999995,0.11083333333333334,5,0,76.62,0.030000000000001137,0.10999999999999943,0,17.7,0.05999999999999872,-0.3100000000000023,0,0,72.25,-5.439999999999998,0,1.17,1,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,29,0,0,0.3537768677793195,northern,78.79,0,0,76.77885304659497,-0.15885304659497024
2021-05-22,Muzaffarabad,northern,Pakistan,2021,5,spring,142,1.66,10.169999999999979,14.370000000000015,39.89,72.09999999999997,0.06916666666666667,19,0,77.13,0.11999999999999034,0.3199999999999932,0,13.17,-0.6400000000000006,-1.5099999999999998,0,0,63.1,1.8900000000000006,0,1.41,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,20,1,0,0.1993037544555557,northern,0.0,0,0,77.11254480286739,0.01745519713260535
2022-11-06,Muzaffarabad,northern,Pakistan,2022,11,autumn,310,17.6,32.74999999999997,34.95,34.95,52.949999999999974,0.7333333333333334,2,0,77.65,0.0,0.10000000000000853,0,6.33,-2.58,-5.32,0,0,86.79,9.790000000000006,1,0.9,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,44,0,1,0.6600441917999664,northern,0.0,0,0,77.43377777777778,0.2162222222222283
2017-05-25,Muzaffarabad,northern,Pakistan,2017,5,spring,145,0.0,1.0999999999999996,6.350000000000007,13.02,27.83,0.0,0,0,76.98,-0.14999999999999147,-0.11999999999999034,0,20.36,1.3299999999999983,2.2699999999999996,0,0,45.12,-7.490000000000002,0,1.94,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,21,1,0,0.228162839998563,northern,0.0,0,0,77.11254480286739,-0.13254480286738612
2019-11-23,Muzaffarabad,northern,Pakistan,2019,11,autumn,327,1.22,17.61999999999999,17.629999999999992,40.24,103.99,0.050833333333333335,3,0,77.42,-0.09999999999999432,-0.1700000000000017,0,4.21,2.15,1.8599999999999999,0,1,86.66,-7.299999999999997,1,1.0,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,47,0,1,0.169533901972286,northern,0.0,0,0,77.43377777777778,-0.013777777777775668
2017-03-31,Muzaffarabad,northern,Pakistan,2017,3,spring,90,2.76,3.3400000000000016,6.740000000000002,23.07,61.27,0.11499999999999999,1,0,77.49,0.06999999999999318,0.0799999999999983,0,12.83,-0.019999999999999574,0.6300000000000008,0,0,60.54,8.100000000000001,0,1.74,0,1,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,13,0,0,0.11000310097762403,northern,0.0,0,0,77.23125448028674,0.25874551971325843
2016-09-21,Muzaffarabad,northern,Pakistan,2016,9,monsoon,265,0.86,0.94,0.9400000000000035,27.13,78.36,0.035833333333333335,1,0,77.25,0.20999999999999375,0.14000000000000057,0,16.42,-1.7799999999999976,-1.6599999999999966,0,0,72.74,9.889999999999993,0,1.43,1,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,38,0,0,0.011995763198529925,northern,0.9400000000000035,0,0,77.15325925925926,0.09674074074074213
2022-02-01,Muzaffarabad,northern,Pakistan,2022,2,winter,32,0.13,1.1599999999999646,1.1800000000000002,37.73,161.23,0.005416666666666667,2,0,76.59,-0.11999999999999034,-0.28999999999999204,0,-0.07,-0.09000000000000001,0.45,0,1,74.36,3.9599999999999937,0,1.13,0,1,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,5,0,0,0.0073186918148495025,northern,0.0,0,0,77.20535433070866,-0.6153543307086551
2017-10-03,Muzaffarabad,northern,Pakistan,2017,10,autumn,276,0.0,0.01999999999999467,0.020000000000003553,0.41,31.849999999999998,0.0,0,0,77.32,0.06999999999999318,-0.010000000000005116,0,15.5,-0.009999999999999787,0.08000000000000007,0,0,39.8,-6.350000000000001,0,1.69,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,40,0,1,0.000627923770054427,northern,0.0,0,0,77.3805376344086,-0.060537634408603935
2020-06-04,Muzaffarabad,northern,Pakistan,2020,6,monsoon,156,2.65,29.919999999999995,51.559999999999995,57.809999999999995,166.85999999999999,0.11041666666666666,8,0,76.92,-0.10999999999999943,-0.1799999999999926,0,13.84,0.5600000000000005,1.459999999999999,0,0,75.8,2.9399999999999977,0,1.32,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,23,1,0,0.30899970634240476,northern,0.0,0,0,76.89888888888889,0.02111111111111086
2015-10-28,Muzaffarabad,northern,Pakistan,2015,10,autumn,301,0.0,6.04,69.71000000000001,128.3,129.30999999999997,0.0,0,0,77.47,-0.07000000000000739,-0.18000000000000682,0,5.66,0.3200000000000003,0.5600000000000005,0,0,50.64,-13.530000000000001,0,1.44,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,44,0,1,0.5390879352877946,northern,0.0,0,0,77.3805376344086,0.08946236559140175
2015-05-10,Muzaffarabad,northern,Pakistan,2015,5,spring,130,0.01,0.03,0.05999999999999822,37.989999999999995,82.2,0.0004166666666666667,0,0,77.32,0.05999999999998806,-0.030000000000001137,0,16.33,-0.490000000000002,-0.010000000000001563,0,0,54.05,0.4799999999999969,0,1.11,0,0,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,19,1,0,0.0007299181275166751,northern,0.0,0,0,77.11254480286739,0.20745519713260308
2017-02-26,Muzaffarabad,northern,Pakistan,2017,2,winter,57,0.0,0.0,4.230000000000002,26.099999999999998,77.97,0.0,0,0,77.13,-0.12000000000000455,-0.25,0,4.98,1.1400000000000006,2.8900000000000006,0,1,46.83,-12.230000000000004,0,1.23,0,1,0,0,none,NASA POWER API,910.9999999999992,1296.3409346782237,8,0,0,0.05425093945184751,northern,0.0,0,0,77.20535433070866,-0.07535433070866304
2021-12-25,Nawabshah,other,Pakistan,2021,12,winter,359,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.46,0.11999999999999034,0.2799999999999869,0,19.63,-0.7200000000000024,-1.2300000000000004,0,0,29.51,-11.279999999999998,0,1.16,0,0,0,0,none,NASA POWER API,235.116,253.024826012073,51,0,0,0.0,other,0.0,0,0,100.6452329749104,-0.1852329749104058
2022-01-25,Nawabshah,other,Pakistan,2022,1,winter,25,0.0,0.0,0.0,0.0,59.769999999999996,0.0,0,0,100.47,0.0799999999999983,0.3199999999999932,0,13.9,1.290000000000001,1.3800000000000008,0,0,32.77,-1.5499999999999972,0,1.14,0,1,0,0,none,NASA POWER API,235.116,253.024826012073,4,0,0,0.0,other,0.0,0,0,100.63025089605735,-0.16025089605734877
2023-09-30,Nawabshah,other,Pakistan,2023,9,monsoon,273,0.0,0.0,0.0,13.419999999999993,14.49,0.0,0,0,99.62,0.15000000000000568,0.10000000000000853,0,30.6,-2.1299999999999955,-2.75,0,0,19.2,-17.849999999999998,0,2.6,1,0,0,0,none,NASA POWER API,235.116,253.024826012073,39,0,0,0.0,other,0.0,0,0,99.35737037037038,0.2626296296296289
2020-11-09,Nawabshah,other,Pakistan,2020,11,autumn,314,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.48,-0.1599999999999966,-0.1799999999999926,0,24.14,-0.46999999999999886,-0.870000000000001,0,0,35.77,6.560000000000002,0,1.44,0,0,0,0,none,NASA POWER API,235.116,253.024826012073,46,0,1,0.0,other,0.0,0,0,100.39622222222222,0.08377777777778306
2021-07-05,Nawabshah,other,Pakistan,2021,7,monsoon,186,0.0,0.0,0.0,0.12999999999999912,10.82,0.0,0,0,99.15,0.10000000000000853,0.38000000000000966,0,33.89,-0.35999999999999943,-0.0799999999999983,0,0,50.04,-0.9399999999999977,0,5.44,1,0,0,0,none,NASA POWER API,235.116,253.024826012073,27,0,0,0.0,other,0.0,0,0,98.73498207885305,0.4150179211469549
2021-03-12,Nawabshah,other,Pakistan,2021,3,spring,71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.19,0.2599999999999909,0.12000000000000455,0,27.42,1.1700000000000017,0.46000000000000085,0,0,48.41,3.479999999999997,0,1.62,0,1,0,0,none,NASA POWER API,235.116,253.024826012073,10,0,0,0.0,other,0.0,0,0,100.07372759856631,0.11627240143369022
2020-02-19,Nawabshah,other,Pakistan,2020,2,winter,50,0.0,0.0,0.0,0.0,0.2500000000000018,0.0,0,0,100.11,-0.35999999999999943,-0.5799999999999983,0,23.82,0.07000000000000028,1.3099999999999987,0,0,17.41,3.74,0,2.03,0,1,0,0,none,NASA POWER API,235.116,253.024826012073,8,0,0,0.0,other,0.0,0,0,100.42244094488188,-0.31244094488188523
2018-05-06,Nawabshah,other,Pakistan,2018,5,spring,126,0.0,0.0,0.0,0.0,0.97,0.0,0,0,99.41,0.009999999999990905,0.0799999999999983,0,32.98,-2.0700000000000003,-3.480000000000004,0,0,40.35,17.59,0,4.64,0,0,0,0,none,NASA POWER API,235.116,253.024826012073,18,1,0,0.0,other,0.0,0,0,99.2268817204301,0.18311827956989646
2023-08-03,Nawabshah,other,Pakistan,2023,8,monsoon,215,0.0,0.0,4.900000000000015,123.85,149.19,0.0,0,0,98.67,-0.01999999999999602,-0.0799999999999983,0,32.3,0.259999999999998,0.07000000000000028,0,0,63.83,-2.3700000000000045,0,5.01,1,0,0,0,none,NASA POWER API,235.116,253.024826012073,31,0,0,0.03284380425092676,other,4.900000000000015,0,0,98.91813620071684,-0.24813620071684284
2020-10-21,Nawabshah,other,Pakistan,2020,10,autumn,295,0.0,0.0,0.0,0.0,0.0,0.0,0,0,99.72,0.10999999999999943,0.0,0,26.01,-0.9299999999999997,-2.7699999999999996,0,0,24.24,-4.41,0,1.51,0,0,0,0,none,NASA POWER API,235.116,253.024826012073,43,0,1,0.0,other,0.0,0,0,99.92523297491039,-0.2052329749103876
2017-09-04,Nawabshah,other,Pakistan,2017,9,monsoon,247,0.0,0.0,24.830000000000002,29.920000000000005,29.919999999999998,0.0,0,0,99.42,0.25,0.3500000000000085,0,31.97,-0.8200000000000003,-0.7800000000000011,0,0,54.36,-0.9299999999999997,0,3.38,1,0,0,0,none,NASA POWER API,235.116,253.024826012073,36,0,0,0.8298519434510879,other,24.830000000000002,0,0,99.35737037037038,0.06262962962962604
2016-01-07,Nawabshah,other,Pakistan,2016,1,winter,7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.82,0.21999999999999886,0.1699999999999875,0,18.74,-0.3500000000000014,-0.5800000000000018,0,0,37.05,6.369999999999997,0,1.49,0,1,0,0,none,NASA POWER API,235.116,253.024826012073,1,0,0,0.0,other,0.0,0,0,100.63025089605735,0.18974910394264555
2022-10-04,Nawabshah,other,Pakistan,2022,10,autumn,277,0.0,0.0,0.0,0.0,7.25,0.0,0,0,99.83,0.14999999999999147,0.3100000000000023,0,28.0,0.19000000000000128,1.1799999999999997,0,0,74.09,-1.0600000000000023,0,1.82,0,0,0,0,none,NASA POWER API,235.116,253.024826012073,40,0,1,0.0,other,0.0,0,0,99.92523297491039,-0.09523297491038818
2015-05-21,Nawabshah,other,Pakistan,2015,5,spring,141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,99.18,-0.04999999999999716,0.030000000000001137,0,37.02,-0.44999999999999574,0.14000000000000057,0,0,35.09,-4.0,0,4.42,0,0,0,0,none,NASA POWER API,235.116,253.024826012073,21,1,0,0.0,other,0.0,0,0,99.2268817204301,-0.04688172043009331
2022-08-05,Nawabshah,other,Pakistan,2022,8,monsoon,217,2.83,2.830000000000002,17.390000000000022,81.55,222.82000000000002,0.11791666666666667,1,0,98.85,-0.18000000000000682,-0.10999999999999943,0,30.54,0.3999999999999986,-0.08999999999999986,0,0,76.73,0.7199999999999989,0,2.63,1,0,0,0,none,NASA POWER API,235.116,253.024826012073,31,0,0,0.0780447085328583,other,17.390000000000022,0,0,98.91813620071684,-0.06813620071685023
2020-11-21,Nawabshah,other,Pakistan,2020,11,autumn,326,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.63,0.04999999999999716,0.25,0,18.83,0.00999999999999801,-1.8100000000000023,0,0,20.99,-6.23,0,1.86,0,0,0,0,none,NASA POWER API,235.116,253.024826012073,47,0,1,0.0,other,0.0,0,0,100.39622222222222,0.23377777777777453
2018-01-07,Nawabshah,other,Pakistan,2018,1,winter,7,0.0,0.0,0.0,0.0,1.5,0.0,0,0,100.51,0.05000000000001137,0.1600000000000108,0,16.64,1.8800000000000008,0.5100000000000016,0,0,40.43,7.530000000000001,0,1.01,0,1,0,0,none,NASA POWER API,235.116,253.024826012073,1,0,0,0.0,other,0.0,0,0,100.63025089605735,-0.12025089605734252
2022-01-20,Nawabshah,other,Pakistan,2022,1,winter,20,0.0,0.0,0.0,17.27,61.06999999999999,0.0,0,0,100.08,-0.29999999999999716,-0.7000000000000028,0,20.31,-0.08999999999999986,0.7799999999999976,0,0,57.98,1.509999999999998,0,1.91,0,1,0,0,none,NASA POWER API,235.116,253.024826012073,3,0,0,0.0,other,0.0,0,0,100.63025089605735,-0.5502508960573493
2017-06-18,Nawabshah,other,Pakistan,2017,6,monsoon,169,0.0,0.0,0.0,0.5600000000000054,0.56,0.0,0,0,98.87,0.020000000000010232,0.12000000000000455,0,35.11,0.28999999999999915,0.8100000000000023,0,0,53.26,-0.8800000000000026,0,6.06,0,0,0,0,none,NASA POWER API,235.116,253.024826012073,24,1,0,0.0,other,0.0,0,0,98.84944444444444,0.020555555555560545
2020-11-03,Nawabshah,other,Pakistan,2020,11,autumn,308,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.31,-0.09000000000000341,-0.04999999999999716,0,23.31,-0.860000000000003,-2.2200000000000024,0,0,30.74,0.7699999999999996,0,1.91,0,0,0,0,none,NASA POWER API,235.116,253.024826012073,45,0,1,0.0,other,0.0,0,0,100.39622222222222,-0.08622222222221865
2018-12-12,Nawabshah,other,Pakistan,2018,12,winter,346,0.0,0.0,0.0,0.0,0.0,0.0,0,0,100.76,0.3299999999999983,0.5799999999999983,0,17.48,-1.2300000000000004,-3.6400000000000006,0,0,46.05,4.119999999999997,0,1.62,0,0,0,0,none,NASA POWER API,235.116,253.024826012073,50,0,0,0.0,other,0.0,0,0,100.6452329749104,0.11476702508960557
